id,seed,stage,encounter,hero,role,npc,omit,enhance,gems,outcome,kind,valid,rounds,damage,dpr,damage_r1,dpr_r3,late_dpr,taken,healing,armor,health,max_health,ledger_difference,energy_spent,mana_spent,unspent_energy,cards_played,automatic,overkill,overheal,error,raw,enemy_direct_hits,enemy_chip_after_defense,enemy_armor_absorbed
hell-Guard-FormationMaster-SongJinBao,20260909,Training.Hell.3-1,7,Guard,FormationMaster,SongJinBao,3,10,True,stalemate,baseline,True,13,5543,426.38461538461536,2037,1847.6666666666667,0.0,750,750,44753,12484,12484,0,55,15,0,54,1,1511,1875,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-SongJinBao\seed-20260909.json,5,3,277
hell-Guard-FormationMaster-SongJinBao,20260910,Training.Hell.3-1,7,Guard,FormationMaster,SongJinBao,3,10,True,stalemate,baseline,True,9,5538,615.3333333333334,5328,1846.0,0.0,0,0,24419,12484,12484,0,37,6,1,40,0,1375,1275,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-SongJinBao\seed-20260910.json,1,1,2
hell-Guard-FormationMaster-YueBai,20260906,Training.Hell.3-1,7,Guard,FormationMaster,YueBai,3,10,True,stalemate,baseline,True,7,5144,734.8571428571429,5144,1714.6666666666667,0.0,0,0,25583,11906,11906,0,18,36,0,28,0,2015,1200,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-YueBai\seed-20260906.json,2,1,134
hell-Guard-FormationMaster-YueBai,20260907,Training.Hell.3-1,7,Guard,FormationMaster,YueBai,3,10,True,victory,baseline,True,4,11168,2792.0,5573,2755.3333333333335,2902.0,0,0,13568,11906,11906,0,12,45,0,23,12,20231,300,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-YueBai\seed-20260907.json,3,1,134
hell-Guard-FormationMaster-YueBai,20260908,Training.Hell.3-1,7,Guard,FormationMaster,YueBai,3,10,True,stalemate,baseline,True,7,5510,787.1428571428571,5510,1836.6666666666667,0.0,0,0,51272,11906,11906,0,18,213,0,86,0,3512,900,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-YueBai\seed-20260908.json,2,1,134
hell-Guard-FormationMaster-YueBai,20260909,Training.Hell.3-1,7,Guard,FormationMaster,YueBai,3,10,True,victory,baseline,True,3,11176,3725.3333333333335,1832,3725.3333333333335,,270,270,10936,11906,11906,0,9,36,0,16,8,18115,330,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-YueBai\seed-20260909.json,3,1,217
hell-Guard-FormationMaster-YueBai,20260910,Training.Hell.3-1,7,Guard,FormationMaster,YueBai,3,10,True,stalemate,baseline,True,7,5144,734.8571428571429,5144,1714.6666666666667,0.0,0,0,53312,11906,11906,0,18,198,0,82,0,2015,1200,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-YueBai\seed-20260910.json,2,1,134
hell-Guard-FormationMaster-ZhouGuangZu,20260906,Training.Hell.3-1,7,Guard,FormationMaster,ZhouGuangZu,3,10,True,victory,baseline,True,12,11176,931.3333333333334,5174,1857.6666666666667,622.5555555555555,48,48,37870,11501,11501,0,40,111,1,56,0,2649,5229,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-ZhouGuangZu\seed-20260906.json,5,2,555
hell-Guard-FormationMaster-ZhouGuangZu,20260907,Training.Hell.3-1,7,Guard,FormationMaster,ZhouGuangZu,3,10,True,stalemate,baseline,True,11,5509,500.8181818181818,2506,1836.3333333333333,0.0,1758,1578,30134,11321,11501,0,32,66,5,45,0,4914,3099,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-ZhouGuangZu\seed-20260907.json,8,3,796
hell-Guard-FormationMaster-ZhouGuangZu,20260908,Training.Hell.3-1,7,Guard,FormationMaster,ZhouGuangZu,3,10,True,victory,baseline,True,7,11176,1596.5714285714287,5573,2674.6666666666665,788.0,30,30,18343,11501,11501,0,25,66,0,33,0,5196,2775,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-ZhouGuangZu\seed-20260908.json,3,1,181
hell-Guard-FormationMaster-ZhouGuangZu,20260909,Training.Hell.3-1,7,Guard,FormationMaster,ZhouGuangZu,3,10,True,victory,baseline,True,4,11174,2793.5,1832,2790.6666666666665,2802.0,459,102,6634,11144,11501,0,13,45,0,17,0,6911,525,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-ZhouGuangZu\seed-20260909.json,3,1,264
hell-Guard-FormationMaster-ZhouGuangZu,20260910,Training.Hell.3-1,7,Guard,FormationMaster,ZhouGuangZu,3,10,True,stalemate,baseline,True,11,8335,757.7272727272727,5174,1857.6666666666667,345.25,80,80,29790,11501,11501,0,38,84,0,51,0,1745,4303,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-ZhouGuangZu\seed-20260910.json,5,2,248
hell-Guard-FormationMaster-JinGui,20260906,Training.Hell.3-1,7,Guard,FormationMaster,JinGui,0,10,True,stalemate,baseline,True,7,5537,791.0,5537,1845.6666666666667,0.0,0,0,13827,11735,11735,0,18,9,1,20,0,1835,600,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-JinGui\seed-20260906.json,2,1,160
hell-Guard-FormationMaster-JinGui,20260907,Training.Hell.3-1,7,Guard,FormationMaster,JinGui,0,10,True,stalemate,baseline,True,8,5460,682.5,3039,1820.0,0.0,0,0,17065,11735,11735,0,22,21,0,25,0,2166,900,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-JinGui\seed-20260907.json,2,1,160
hell-Guard-FormationMaster-JinGui,20260908,Training.Hell.3-1,7,Guard,FormationMaster,JinGui,0,10,True,stalemate,baseline,True,7,5459,779.8571428571429,5459,1819.6666666666667,0.0,0,0,11920,11735,11735,0,15,9,3,17,0,3410,600,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-JinGui\seed-20260908.json,2,1,160
hell-Guard-FormationMaster-JinGui,20260909,Training.Hell.3-1,7,Guard,FormationMaster,JinGui,0,10,True,stalemate,baseline,True,24,5531,230.45833333333334,1832,1843.6666666666667,0.0,2490,2490,58122,11735,11735,0,66,21,4,63,0,4031,1335,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-JinGui\seed-20260909.json,11,5,883
hell-Guard-FormationMaster-JinGui,20260910,Training.Hell.3-1,7,Guard,FormationMaster,JinGui,0,10,True,stalemate,baseline,True,7,5537,791.0,5537,1845.6666666666667,0.0,0,0,16243,11735,11735,0,18,9,1,19,0,1835,900,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-JinGui\seed-20260910.json,2,1,160
hell-Guard-FormationMaster-QiongMeiEr,20260906,Training.Hell.3-1,7,Guard,FormationMaster,QiongMeiEr,3,10,True,victory,baseline,True,8,11175,1396.875,5370,2657.6666666666665,640.4,0,0,22963,12194,12194,0,36,30,0,38,0,1532,600,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-QiongMeiEr\seed-20260906.json,1,0,44
hell-Guard-FormationMaster-QiongMeiEr,20260907,Training.Hell.3-1,7,Guard,FormationMaster,QiongMeiEr,3,10,True,victory,baseline,True,6,11172,1862.0,5459,2539.3333333333335,1184.6666666666667,0,0,13845,12194,12194,0,24,33,1,22,0,2742,900,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-QiongMeiEr\seed-20260907.json,1,0,44
hell-Guard-FormationMaster-QiongMeiEr,20260908,Training.Hell.3-1,7,Guard,FormationMaster,QiongMeiEr,3,10,True,victory,baseline,True,8,11172,1396.5,5569,2669.6666666666665,632.6,183,0,16420,12011,12194,0,30,33,3,33,0,3707,300,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-QiongMeiEr\seed-20260908.json,2,0,44
hell-Guard-FormationMaster-QiongMeiEr,20260909,Training.Hell.3-1,7,Guard,FormationMaster,QiongMeiEr,3,10,True,stalemate,baseline,True,14,8346,596.1428571428571,2507,1857.6666666666667,252.0909090909091,420,420,48628,12194,12194,0,61,33,0,60,0,3875,1905,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-QiongMeiEr\seed-20260909.json,5,1,302
hell-Guard-FormationMaster-QiongMeiEr,20260910,Training.Hell.3-1,7,Guard,FormationMaster,QiongMeiEr,3,10,True,victory,baseline,True,9,11140,1237.7777777777778,5370,1830.0,941.6666666666666,0,0,30040,12194,12194,0,40,30,0,37,0,3238,1200,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-QiongMeiEr\seed-20260910.json,2,0,129
hell-Healer-Blade-TusiChief,20260906,Training.Hell.3-1,7,Healer,Blade,TusiChief,3,10,True,victory,baseline,True,8,11149,1393.625,3406,2010.0,1023.8,1261,481,2692,11832,12612,0,24,47,0,22,0,883,44,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-TusiChief\seed-20260906.json,8,3,4
hell-Healer-Blade-TusiChief,20260907,Training.Hell.3-1,7,Healer,Blade,TusiChief,3,10,True,victory,baseline,True,15,5574,371.6,2654,1646.6666666666667,52.833333333333336,910,910,2290,12612,12612,0,28,44,17,31,0,259,660,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-TusiChief\seed-20260907.json,6,3,3
hell-Healer-Blade-TusiChief,20260908,Training.Hell.3-1,7,Healer,Blade,TusiChief,3,10,True,victory,baseline,True,9,5574,619.3333333333334,1190,1754.0,52.0,1093,682,750,12201,12612,0,19,28,5,19,1,174,53,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-TusiChief\seed-20260908.json,5,2,3
hell-Healer-Blade-TusiChief,20260909,Training.Hell.3-1,7,Healer,Blade,TusiChief,3,10,True,victory,baseline,True,11,8357,759.7272727272727,2375,1765.0,382.75,1445,1123,1602,12290,12612,0,29,43,4,30,1,261,247,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-TusiChief\seed-20260909.json,7,3,5
hell-Healer-Blade-TusiChief,20260910,Training.Hell.3-1,7,Healer,Blade,TusiChief,3,10,True,victory,baseline,True,5,11364,2272.8,2292,2776.6666666666665,1517.0,1744,90,815,10958,12612,0,15,34,0,14,2,344,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-TusiChief\seed-20260910.json,7,2,268
hell-Healer-Blade-SongJinBao,20260906,Training.Hell.3-1,7,Healer,Blade,SongJinBao,3,10,True,victory,baseline,True,6,8375,1395.8333333333333,4049,1846.0,945.6666666666666,256,249,0,12428,12435,0,26,44,1,27,8,146,442,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-SongJinBao\seed-20260906.json,3,3,2
hell-Healer-Blade-SongJinBao,20260907,Training.Hell.3-1,7,Healer,Blade,SongJinBao,3,10,True,victory,baseline,True,2,5574,2787.0,2736,2787.0,,0,0,0,12435,12435,0,12,23,0,12,5,774,15,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-SongJinBao\seed-20260907.json,0,0,0
hell-Healer-Blade-SongJinBao,20260908,Training.Hell.3-1,7,Healer,Blade,SongJinBao,3,10,True,victory,baseline,True,7,8375,1196.4285714285713,2279,1787.6666666666667,753.0,504,256,0,12187,12435,0,21,39,10,32,0,230,74,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-SongJinBao\seed-20260908.json,5,4,3
hell-Healer-Blade-SongJinBao,20260909,Training.Hell.3-1,7,Healer,Blade,SongJinBao,3,10,True,victory,baseline,True,4,5574,1393.5,2772,1683.0,525.0,591,179,0,12023,12435,0,12,19,3,16,2,197,21,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-SongJinBao\seed-20260909.json,3,1,3
hell-Healer-Blade-SongJinBao,20260910,Training.Hell.3-1,7,Healer,Blade,SongJinBao,3,10,True,victory,baseline,True,4,8375,2093.75,3007,2557.0,704.0,188,185,0,12432,12435,0,20,47,0,28,5,446,375,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-SongJinBao\seed-20260910.json,2,2,2
hell-Healer-Blade-YueBai,20260906,Training.Hell.3-1,7,Healer,Blade,YueBai,3,10,True,victory,baseline,True,5,11169,2233.8,5573,2727.3333333333335,1493.5,0,0,9720,11857,11857,0,14,48,1,22,8,9133,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-YueBai\seed-20260906.json,2,1,49
hell-Healer-Blade-YueBai,20260907,Training.Hell.3-1,7,Healer,Blade,YueBai,3,10,True,victory,baseline,True,6,11160,1860.0,5573,2502.0,1218.0,12,0,12150,11845,11857,0,12,50,3,22,12,14263,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-YueBai\seed-20260907.json,3,1,119
hell-Healer-Blade-YueBai,20260908,Training.Hell.3-1,7,Healer,Blade,YueBai,3,10,True,victory,baseline,True,4,11176,2794.0,1737,1857.6666666666667,5603.0,450,0,13122,11407,11857,0,12,49,0,20,12,3211,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-YueBai\seed-20260908.json,3,1,202
hell-Healer-Blade-YueBai,20260909,Training.Hell.3-1,7,Healer,Blade,YueBai,3,10,True,victory,baseline,True,5,8375,1675.0,2375,1857.6666666666667,1401.0,456,31,4860,11432,11857,0,14,33,0,20,1,224,104,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-YueBai\seed-20260909.json,3,1,202
hell-Healer-Blade-YueBai,20260910,Training.Hell.3-1,7,Healer,Blade,YueBai,3,10,True,victory,baseline,True,6,11176,1862.6666666666667,6024,2791.3333333333335,934.0,3,0,17982,11854,11857,0,17,62,1,27,17,13076,105,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-YueBai\seed-20260910.json,6,2,515
hell-Healer-Blade-ZhouGuangZu,20260906,Training.Hell.3-1,7,Healer,Blade,ZhouGuangZu,3,10,True,victory,baseline,True,9,11176,1241.7777777777778,2411,1857.6666666666667,933.8333333333334,2002,1340,4410,10790,11452,0,29,77,1,37,2,146,375,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-ZhouGuangZu\seed-20260906.json,9,3,249
hell-Healer-Blade-ZhouGuangZu,20260907,Training.Hell.3-1,7,Healer,Blade,ZhouGuangZu,3,10,True,victory,baseline,True,10,8565,856.5,1190,1413.3333333333333,617.8571428571429,2160,1601,6174,10893,11452,0,25,66,7,40,0,468,443,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-ZhouGuangZu\seed-20260907.json,13,4,732
hell-Healer-Blade-ZhouGuangZu,20260908,Training.Hell.3-1,7,Healer,Blade,ZhouGuangZu,3,10,True,victory,baseline,True,6,11176,1862.6666666666667,1817,1857.6666666666667,1867.6666666666667,828,603,4851,11227,11452,0,19,47,0,24,2,218,360,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-ZhouGuangZu\seed-20260908.json,3,1,249
hell-Healer-Blade-ZhouGuangZu,20260909,Training.Hell.3-1,7,Healer,Blade,ZhouGuangZu,3,10,True,victory,baseline,True,4,5574,1393.5,2730,1804.6666666666667,160.0,711,519,2205,11260,11452,0,12,28,1,13,0,168,129,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-ZhouGuangZu\seed-20260909.json,3,1,3
hell-Healer-Blade-ZhouGuangZu,20260910,Training.Hell.3-1,7,Healer,Blade,ZhouGuangZu,3,10,True,victory,baseline,True,8,11344,1418.0,760,1370.3333333333333,1446.6,548,548,4410,11452,11452,0,32,81,0,40,0,348,1255,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-ZhouGuangZu\seed-20260910.json,7,2,425
hell-Healer-Blade-JinGui,20260906,Training.Hell.3-1,7,Healer,Blade,JinGui,0,10,True,victory,baseline,True,14,11162,797.2857142857143,1190,1734.0,541.8181818181819,1093,515,5138,11108,11686,0,34,62,6,36,2,171,25,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-JinGui\seed-20260906.json,10,4,445
hell-Healer-Blade-JinGui,20260907,Training.Hell.3-1,7,Healer,Blade,JinGui,0,10,True,victory,baseline,True,4,5574,1393.5,2460,1825.3333333333333,98.0,846,0,2802,10840,11686,0,12,28,0,12,0,101,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-JinGui\seed-20260907.json,4,1,586
hell-Healer-Blade-JinGui,20260908,Training.Hell.3-1,7,Healer,Blade,JinGui,0,10,True,victory,baseline,True,8,11176,1397.0,1190,1787.3333333333333,1162.8,1216,175,3268,10645,11686,0,23,52,2,25,0,461,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-JinGui\seed-20260908.json,5,2,77
hell-Healer-Blade-JinGui,20260909,Training.Hell.3-1,7,Healer,Blade,JinGui,0,10,True,victory,baseline,True,5,5574,1114.8,2375,1654.3333333333333,305.5,855,300,702,11131,11686,0,15,32,0,13,1,149,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-JinGui\seed-20260909.json,3,1,3
hell-Healer-Blade-JinGui,20260910,Training.Hell.3-1,7,Healer,Blade,JinGui,0,10,True,victory,baseline,True,6,11176,1862.6666666666667,2760,1857.6666666666667,1867.6666666666667,427,0,1168,11259,11686,0,16,41,0,17,0,900,15,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-JinGui\seed-20260910.json,1,0,0
hell-Healer-Blade-QiongMeiEr,20260906,Training.Hell.3-1,7,Healer,Blade,QiongMeiEr,3,10,True,victory,baseline,True,5,11176,2235.2,2192,1857.6666666666667,2801.5,435,251,0,11961,12145,0,21,46,0,21,2,290,299,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-QiongMeiEr\seed-20260906.json,2,0,2
hell-Healer-Blade-QiongMeiEr,20260907,Training.Hell.3-1,7,Healer,Blade,QiongMeiEr,3,10,True,victory,baseline,True,7,8375,1196.4285714285713,2109,1857.6666666666667,700.5,1115,1115,0,12145,12145,0,27,58,3,29,1,531,950,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-QiongMeiEr\seed-20260907.json,5,0,2
hell-Healer-Blade-QiongMeiEr,20260908,Training.Hell.3-1,7,Healer,Blade,QiongMeiEr,3,10,True,victory,baseline,True,8,11161,1395.125,2677,1852.6666666666667,1120.6,620,620,0,12145,12145,0,30,51,4,32,1,59,595,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-QiongMeiEr\seed-20260908.json,5,1,2
hell-Healer-Blade-QiongMeiEr,20260909,Training.Hell.3-1,7,Healer,Blade,QiongMeiEr,3,10,True,victory,baseline,True,4,8375,2093.75,3725,2774.6666666666665,51.0,6,1,0,12140,12145,0,16,25,0,19,0,374,29,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-QiongMeiEr\seed-20260909.json,0,0,0
hell-Healer-Blade-QiongMeiEr,20260910,Training.Hell.3-1,7,Healer,Blade,QiongMeiEr,3,10,True,victory,baseline,True,5,8375,1675.0,1190,1821.3333333333333,1455.5,501,338,0,11982,12145,0,21,39,2,23,0,378,142,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Blade-QiongMeiEr\seed-20260910.json,2,0,2
hell-Healer-Guard-TusiChief,20260906,Training.Hell.3-1,7,Healer,Guard,TusiChief,3,10,True,victory,baseline,True,16,8540,533.75,1190,1245.3333333333333,369.53846153846155,758,210,33974,12117,12665,0,43,65,3,40,0,22,45,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-TusiChief\seed-20260906.json,9,5,444
hell-Healer-Guard-TusiChief,20260907,Training.Hell.3-1,7,Healer,Guard,TusiChief,3,10,True,victory,baseline,True,7,5764,823.4285714285714,2202,1371.0,412.75,569,75,17444,12171,12665,0,20,35,0,19,0,96,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-TusiChief\seed-20260907.json,5,2,512
hell-Healer-Guard-TusiChief,20260908,Training.Hell.3-1,7,Healer,Guard,TusiChief,3,10,True,victory,baseline,True,12,5764,480.3333333333333,757,1379.0,180.77777777777777,2115,390,25823,10940,12665,0,33,44,2,26,0,67,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-TusiChief\seed-20260908.json,7,5,158
hell-Healer-Guard-TusiChief,20260909,Training.Hell.3-1,7,Healer,Guard,TusiChief,3,10,True,victory,baseline,True,32,8538,266.8125,810,1362.0,153.51724137931035,4518,2734,67143,10881,12665,0,90,138,8,75,0,772,161,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-TusiChief\seed-20260909.json,14,8,8
hell-Healer-Guard-TusiChief,20260910,Training.Hell.3-1,7,Healer,Guard,TusiChief,3,10,True,victory,baseline,True,13,8745,672.6923076923077,1190,1046.3333333333333,560.6,1711,205,20809,11159,12665,0,36,64,1,34,0,99,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-TusiChief\seed-20260910.json,9,4,794
hell-Healer-Guard-SongJinBao,20260906,Training.Hell.3-1,7,Healer,Guard,SongJinBao,3,10,True,victory,baseline,True,5,5764,1152.8,541,1182.3333333333333,1108.5,331,106,16955,12263,12488,0,22,38,0,26,6,140,44,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-SongJinBao\seed-20260906.json,4,2,460
hell-Healer-Guard-SongJinBao,20260907,Training.Hell.3-1,7,Healer,Guard,SongJinBao,3,10,True,victory,baseline,True,5,5574,1114.8,1686,1770.6666666666667,131.0,280,62,14951,12270,12488,0,22,15,0,30,5,115,118,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-SongJinBao\seed-20260907.json,4,3,149
hell-Healer-Guard-SongJinBao,20260908,Training.Hell.3-1,7,Healer,Guard,SongJinBao,3,10,True,victory,baseline,True,11,5574,506.72727272727275,713,1688.6666666666667,63.5,882,410,30567,12016,12488,0,44,53,5,46,5,648,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-SongJinBao\seed-20260908.json,7,7,8
hell-Healer-Guard-SongJinBao,20260909,Training.Hell.3-1,7,Healer,Guard,SongJinBao,3,10,True,victory,baseline,True,5,8375,1675.0,1190,1857.6666666666667,1401.0,310,92,19632,12270,12488,0,26,34,1,35,11,364,133,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-SongJinBao\seed-20260909.json,2,2,3
hell-Healer-Guard-SongJinBao,20260910,Training.Hell.3-1,7,Healer,Guard,SongJinBao,3,10,True,victory,baseline,True,7,8549,1221.2857142857142,2234,1603.3333333333333,934.75,681,0,33683,11807,12488,0,37,64,1,47,14,677,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-SongJinBao\seed-20260910.json,4,4,5
hell-Healer-Guard-YueBai,20260906,Training.Hell.3-1,7,Healer,Guard,YueBai,3,10,True,victory,baseline,True,7,8375,1196.4285714285713,5573,2136.0,491.75,0,0,23705,11910,11910,0,20,65,0,24,8,12429,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-YueBai\seed-20260906.json,3,2,51
hell-Healer-Guard-YueBai,20260907,Training.Hell.3-1,7,Healer,Guard,YueBai,3,10,True,victory,baseline,True,8,8375,1046.875,5573,2136.0,393.4,0,0,30386,11910,11910,0,24,87,0,29,12,25982,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-YueBai\seed-20260907.json,6,4,102
hell-Healer-Guard-YueBai,20260908,Training.Hell.3-1,7,Healer,Guard,YueBai,3,10,True,victory,baseline,True,14,11348,810.5714285714286,30,987.3333333333334,762.3636363636364,2142,400,56009,10168,11910,0,41,119,1,62,24,1667,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-YueBai\seed-20260908.json,14,8,1659
hell-Healer-Guard-YueBai,20260909,Training.Hell.3-1,7,Healer,Guard,YueBai,3,10,True,victory,baseline,True,10,11165,1116.5,810,2116.0,688.1428571428571,1362,332,35744,10880,11910,0,28,87,0,41,16,13231,13,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-YueBai\seed-20260909.json,9,5,363
hell-Healer-Guard-YueBai,20260910,Training.Hell.3-1,7,Healer,Guard,YueBai,3,10,True,victory,baseline,True,10,11176,1117.6,5573,2348.0,590.2857142857143,9,0,40138,11901,11910,0,29,100,0,46,24,12440,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-YueBai\seed-20260910.json,6,3,271
hell-Healer-Guard-ZhouGuangZu,20260906,Training.Hell.3-1,7,Healer,Guard,ZhouGuangZu,3,10,True,victory,baseline,True,20,11161,558.05,0,1250.6666666666667,435.8235294117647,1587,1351,59896,11269,11505,0,66,137,5,77,0,60,1785,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Healer-Guard-ZhouGuangZu\seed-20260906.json,16,8,1072
