UE资产路径,容器原始路径,字节,KB,MB,类别,扩展名
/Game/GameXXK/UI/StoryNodes/T_Story_S04_07.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S04_07.uasset,738995,721.7,0.705,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S04_12.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S04_12.uasset,738862,721.5,0.705,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S03_11.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S03_11.uasset,737172,719.9,0.703,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S03_09.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S03_09.uasset,735895,718.6,0.702,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S00_06.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S00_06.uasset,734178,717.0,0.7,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S03_01.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S03_01.uasset,734036,716.8,0.7,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S05_08.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S05_08.uasset,733687,716.5,0.7,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S03_07.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S03_07.uasset,733200,716.0,0.699,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S03_13.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S03_13.uasset,733063,715.9,0.699,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S04_05.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S04_05.uasset,732822,715.6,0.699,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S05_04.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S05_04.uasset,732667,715.5,0.699,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S04_04.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S04_04.uasset,731743,714.6,0.698,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S04_08.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S04_08.uasset,731697,714.5,0.698,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S01_06.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S01_06.uasset,731248,714.1,0.697,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S02_05.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S02_05.uasset,731224,714.1,0.697,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S05_05.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S05_05.uasset,729690,712.6,0.696,剧情插画,.uasset
/Game/GameXXK/UI/Maps/Textures/WorldMap/T_WorldMap_RegionLabelPlate.uasset,../../../GameXXK/Content/GameXXK/UI/Maps/Textures/WorldMap/T_WorldMap_RegionLabelPlate.uasset,729267,712.2,0.695,其他UI,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S04_09.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S04_09.uasset,727140,710.1,0.693,剧情插画,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_enemy_12_redtusk_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_enemy_12_redtusk_2k_attack_atlas.uasset,726804,709.8,0.693,战斗动画图集,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S01_05.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S01_05.uasset,726518,709.5,0.693,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S00_07.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S00_07.uasset,724788,707.8,0.691,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S00_03.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S00_03.uasset,724689,707.7,0.691,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S01_09.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S01_09.uasset,722617,705.7,0.689,剧情插画,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_character_02_guard_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_character_02_guard_2k_attack_atlas.uasset,722375,705.4,0.689,战斗动画图集,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S02_07.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S02_07.uasset,721745,704.8,0.688,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S03_02.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S03_02.uasset,721397,704.5,0.688,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S05_01.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S05_01.uasset,720980,704.1,0.688,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S05_07.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S05_07.uasset,718884,702.0,0.686,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S01_01.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S01_01.uasset,718058,701.2,0.685,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S01_07.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S01_07.uasset,717481,700.7,0.684,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S04_06.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S04_06.uasset,716609,699.8,0.683,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S01_08.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S01_08.uasset,716149,699.4,0.683,剧情插画,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Atlases/T_Hero_Town_CollectItem_Left_Atlas.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Atlases/T_Hero_Town_CollectItem_Left_Atlas.uasset,713792,697.1,0.681,角色/精灵图,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S00_04.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S00_04.uasset,713584,696.9,0.681,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S05_10.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S05_10.uasset,711274,694.6,0.678,剧情插画,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_status_debuff_2k_generic_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_status_debuff_2k_generic_atlas.uasset,711079,694.4,0.678,战斗动画图集,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S02_04.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S02_04.uasset,710625,694.0,0.678,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S02_01.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S02_01.uasset,708030,691.4,0.675,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S05_09.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S05_09.uasset,706032,689.5,0.673,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S02_02.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S02_02.uasset,704969,688.4,0.672,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S00_02.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S00_02.uasset,702912,686.4,0.67,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S01_10.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S01_10.uasset,702304,685.8,0.67,剧情插画,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S00_01.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S00_01.uasset,699248,682.9,0.667,剧情插画,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_enemy_08_boar_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_enemy_08_boar_2k_attack_atlas.uasset,696659,680.3,0.664,战斗动画图集,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_enemy_16_toad_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_enemy_16_toad_2k_attack_atlas.uasset,688155,672.0,0.656,战斗动画图集,.uasset
/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_BlockShield.uasset,../../../GameXXK/Content/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_BlockShield.uasset,687818,671.7,0.656,战斗UI/特效,.uasset
/Game/GameXXK/UI/StoryNodes/T_Story_S03_08.uasset,../../../GameXXK/Content/GameXXK/UI/StoryNodes/T_Story_S03_08.uasset,685950,669.9,0.654,剧情插画,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_character_06_formation_master_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_character_06_formation_master_2k_attack_atlas.uasset,683480,667.5,0.652,战斗动画图集,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_enemy_18_deer_2k_idle_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_enemy_18_deer_2k_idle_atlas.uasset,668066,652.4,0.637,战斗动画图集,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_character_00_hero_2k_idle_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_character_00_hero_2k_idle_atlas.uasset,653607,638.3,0.623,战斗动画图集,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Atlases/T_Hero_Town_CombatIdle_Left_Atlas.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Atlases/T_Hero_Town_CombatIdle_Left_Atlas.uasset,653391,638.1,0.623,角色/精灵图,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_character_04_hunter_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_character_04_hunter_2k_attack_atlas.uasset,646720,631.6,0.617,战斗动画图集,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_character_03_healer_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_character_03_healer_2k_attack_atlas.uasset,646066,630.9,0.616,战斗动画图集,.uasset
/Game/GameXXK/UI/RouteCamp/T_CampfireRestBanner_V3.uasset,../../../GameXXK/Content/GameXXK/UI/RouteCamp/T_CampfireRestBanner_V3.uasset,645038,629.9,0.615,其他UI,.uasset
/Game/GameXXK/UI/Town/Textures/HUD/T_TownHUD_ProfileFull.uasset,../../../GameXXK/Content/GameXXK/UI/Town/Textures/HUD/T_TownHUD_ProfileFull.uasset,641711,626.7,0.612,城镇UI,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_character_01_blade_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_character_01_blade_2k_attack_atlas.uasset,633137,618.3,0.604,战斗动画图集,.uasset
/<ShaderCode>,<ShaderCode>,621410,606.8,0.593,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,620254,605.7,0.592,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,616204,601.8,0.588,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,613854,599.5,0.585,其他（蓝图/数据/元数据）,（无）
/Game/GameXXK/BattleAnimations/Atlases/T_character_08_song_jin_bao_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_character_08_song_jin_bao_2k_attack_atlas.uasset,612970,598.6,0.585,战斗动画图集,.uasset
/<ShaderCode>,<ShaderCode>,612588,598.2,0.584,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,611255,596.9,0.583,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,611253,596.9,0.583,其他（蓝图/数据/元数据）,（无）
/Game/GameXXK/BattleAnimations/GemstylePilot/T_Gemstyle_Rooster_Attack.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/GemstylePilot/T_Gemstyle_Rooster_Attack.uasset,609747,595.5,0.582,其他（蓝图/数据/元数据）,.uasset
/<ShaderCode>,<ShaderCode>,608818,594.5,0.581,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,607100,592.9,0.579,其他（蓝图/数据/元数据）,（无）
/Game/GameXXK/UI/Battle/VFX/UltimateLightning057/T_UltimateLightning057_Atlas_02.uasset,../../../GameXXK/Content/GameXXK/UI/Battle/VFX/UltimateLightning057/T_UltimateLightning057_Atlas_02.uasset,602238,588.1,0.574,战斗UI/特效,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_enemy_04_civet_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_enemy_04_civet_2k_attack_atlas.uasset,601116,587.0,0.573,战斗动画图集,.uasset
/<ShaderCode>,<ShaderCode>,594672,580.7,0.567,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,593896,580.0,0.566,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,592304,578.4,0.565,其他（蓝图/数据/元数据）,（无）
/Game/GameXXK/UI/MainMenu/Textures/T_InkButtonBase.uasset,../../../GameXXK/Content/GameXXK/UI/MainMenu/Textures/T_InkButtonBase.uasset,592006,578.1,0.565,其他UI,.uasset
/<ShaderCode>,<ShaderCode>,586907,573.2,0.56,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,579182,565.6,0.552,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,576606,563.1,0.55,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,576458,562.9,0.55,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,576401,562.9,0.55,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,573794,560.3,0.547,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,572867,559.4,0.546,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,572780,559.4,0.546,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,571872,558.5,0.545,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,571287,557.9,0.545,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,570199,556.8,0.544,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,569886,556.5,0.543,其他（蓝图/数据/元数据）,（无）
/Game/GameXXK/BattleAnimations/Atlases/T_enemy_14_wildcat_2k_idle_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_enemy_14_wildcat_2k_idle_atlas.uasset,567741,554.4,0.541,战斗动画图集,.uasset
/Game/GameXXK/UI/Inventory/Textures/T_InventoryWindowFrame.uasset,../../../GameXXK/Content/GameXXK/UI/Inventory/Textures/T_InventoryWindowFrame.uasset,567345,554.0,0.541,其他UI,.uasset
/<ShaderCode>,<ShaderCode>,566497,553.2,0.54,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,565812,552.6,0.54,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,564455,551.2,0.538,其他（蓝图/数据/元数据）,（无）
/Game/GameXXK/BattleAnimations/Atlases/T_character_09_yue_bai_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_character_09_yue_bai_2k_attack_atlas.uasset,560248,547.1,0.534,战斗动画图集,.uasset
/<ShaderCode>,<ShaderCode>,560190,547.1,0.534,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,556620,543.6,0.531,其他（蓝图/数据/元数据）,（无）
/Game/GameXXK/BattleAnimations/Atlases/T_character_00_hero_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_character_00_hero_2k_attack_atlas.uasset,550556,537.7,0.525,战斗动画图集,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_character_05_sorcerer_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_character_05_sorcerer_2k_attack_atlas.uasset,537403,524.8,0.513,战斗动画图集,.uasset
/Engine/Plugins/Editor/SpeedTreeImporter/Content/SpeedTree9/game_wind_noise.ubulk,../../../Engine/Plugins/Editor/SpeedTreeImporter/Content/SpeedTree9/game_wind_noise.ubulk,531451,519.0,0.507,引擎自带资源,.ubulk
/Game/GameXXK/BattleAnimations/Atlases/T_enemy_11_graymane_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_enemy_11_graymane_2k_attack_atlas.uasset,527292,514.9,0.503,战斗动画图集,.uasset
/Game/GameXXK/UI/Town/Textures/PSD/HUD/T_TownPsd_HudProfile.uasset,../../../GameXXK/Content/GameXXK/UI/Town/Textures/PSD/HUD/T_TownPsd_HudProfile.uasset,525675,513.4,0.501,城镇UI,.uasset
/Engine/Content/EngineMaterials/Substrate/GLints/AGlintTex2dArray.uasset,../../../Engine/Content/EngineMaterials/Substrate/GLints/AGlintTex2dArray.uasset,504049,492.2,0.481,引擎自带资源,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_character_00_hero_2k_attack_punch_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_character_00_hero_2k_attack_punch_atlas.uasset,502966,491.2,0.48,战斗动画图集,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Atlases/T_Hero_Town_Punch_Left_Atlas.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Atlases/T_Hero_Town_Punch_Left_Atlas.uasset,502796,491.0,0.48,角色/精灵图,.uasset
/Engine/Content/VREditor/TransformGizmo/TransformGizmoFreeRotation.uasset,../../../Engine/Content/VREditor/TransformGizmo/TransformGizmoFreeRotation.uasset,501923,490.2,0.479,引擎自带资源,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Atlases/T_Hero_Town_Idle_Left_Atlas.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Atlases/T_Hero_Town_Idle_Left_Atlas.uasset,494636,483.0,0.472,角色/精灵图,.uasset
/Game/GameXXK/UI/Town/Textures/Nav/T_TownNav_Sidebar.uasset,../../../GameXXK/Content/GameXXK/UI/Town/Textures/Nav/T_TownNav_Sidebar.uasset,493868,482.3,0.471,城镇UI,.uasset
/<ShaderCode>,<ShaderCode>,493140,481.6,0.47,其他（蓝图/数据/元数据）,（无）
/Game/GameXXK/BattleAnimations/Atlases/T_enemy_09_macaque_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_enemy_09_macaque_2k_attack_atlas.uasset,489240,477.8,0.467,战斗动画图集,.uasset
/<ShaderCode>,<ShaderCode>,487761,476.3,0.465,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,486548,475.1,0.464,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,486253,474.9,0.464,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,486156,474.8,0.464,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,486097,474.7,0.464,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,485570,474.2,0.463,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,484695,473.3,0.462,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,483471,472.1,0.461,其他（蓝图/数据/元数据）,（无）
/Game/GameXXK/UI/Battle/PartyQi/T_BattlePartyQi_SoulOrb.uasset,../../../GameXXK/Content/GameXXK/UI/Battle/PartyQi/T_BattlePartyQi_SoulOrb.uasset,481172,469.9,0.459,战斗UI/特效,.uasset
/Game/GameXXK/BattleAnimations/Atlases/T_character_00_hero_2k_attack_kick_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_character_00_hero_2k_attack_kick_atlas.uasset,480996,469.7,0.459,战斗动画图集,.uasset
/<ShaderCode>,<ShaderCode>,480939,469.7,0.459,其他（蓝图/数据/元数据）,（无）
/Game/GameXXK/Characters/Hero/TownHorizontal/Atlases/T_Hero_Town_Kick_Left_Atlas.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Atlases/T_Hero_Town_Kick_Left_Atlas.uasset,480909,469.6,0.459,角色/精灵图,.uasset
/<ShaderCode>,<ShaderCode>,480869,469.6,0.459,其他（蓝图/数据/元数据）,（无）
/Game/GameXXK/BattleAnimations/Atlases/T_enemy_18_deer_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_enemy_18_deer_2k_attack_atlas.uasset,480740,469.5,0.458,战斗动画图集,.uasset
/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_MomentumSeal.uasset,../../../GameXXK/Content/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_MomentumSeal.uasset,474781,463.7,0.453,战斗UI/特效,.uasset
/<ShaderCode>,<ShaderCode>,473594,462.5,0.452,其他（蓝图/数据/元数据）,（无）
/Game/GameXXK/BattleAnimations/Atlases/T_enemy_15_vulture_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_enemy_15_vulture_2k_attack_atlas.uasset,465972,455.1,0.444,战斗动画图集,.uasset
/Game/GameXXK/UI/Battle/VFX/UltimateLightning057/T_UltimateLightning057_Atlas_04_Unified.uasset,../../../GameXXK/Content/GameXXK/UI/Battle/VFX/UltimateLightning057/T_UltimateLightning057_Atlas_04_Unified.uasset,461239,450.4,0.44,战斗UI/特效,.uasset
/<ShaderCode>,<ShaderCode>,460987,450.2,0.44,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,458795,448.0,0.438,其他（蓝图/数据/元数据）,（无）
/Game/GameXXK/UI/ImageTruth/Training/T_TrainingIdleStrip_Background.uasset,../../../GameXXK/Content/GameXXK/UI/ImageTruth/Training/T_TrainingIdleStrip_Background.uasset,456127,445.4,0.435,其他UI,.uasset
/<ShaderCode>,<ShaderCode>,453188,442.6,0.432,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,452196,441.6,0.431,其他（蓝图/数据/元数据）,（无）
/Engine/Content/EngineMaterials/DefaultDiffuse.ubulk,../../../Engine/Content/EngineMaterials/DefaultDiffuse.ubulk,449989,439.4,0.429,引擎自带资源,.ubulk
/Game/GameXXK/BattleAnimations/Atlases/T_enemy_14_wildcat_2k_attack_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_enemy_14_wildcat_2k_attack_atlas.uasset,438670,428.4,0.418,战斗动画图集,.uasset
/Game/GameXXK/BattleAnimations/GemstylePilot/T_Gemstyle_Rooster_Idle.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/GemstylePilot/T_Gemstyle_Rooster_Idle.uasset,435887,425.7,0.416,其他（蓝图/数据/元数据）,.uasset
/<ShaderCode>,<ShaderCode>,424538,414.6,0.405,其他（蓝图/数据/元数据）,（无）
/<ShaderCode>,<ShaderCode>,424052,414.1,0.404,其他（蓝图/数据/元数据）,（无）
/Game/GameXXK/BattleAnimations/Atlases/T_enemy_02_goat_1k_idle_atlas.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/Atlases/T_enemy_02_goat_1k_idle_atlas.uasset,423576,413.6,0.404,战斗动画图集,.uasset
/Game/1Game/Texture/??_1.uasset,../../../GameXXK/Content/1Game/Texture/??_1.uasset,422084,412.2,0.403,其他（蓝图/数据/元数据）,.uasset
